node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
51,1.1869241909033912,2.745103475635578,0.658354948830101,2.0604693393106284,10.140884380446138,3.6011031716756867,-5.207446241428843,-1.545005058177162,2.88178640323646,-4.731356540472892,5.752738954577397,-3.2063419647602975
52,1.2440624105952947,2.7529178935373055,0.6331826624119489,2.051962493303064,11.427698564627711,1.5628910512174514,-5.0344813492653655,-1.7013773343716838,6.361070433995284,-10.695441006022973,11.739324709666725,-6.383579214803318
53,1.30926949192166,2.748433008337841,0.6090956082357413,2.0425413041328753,13.04146002630488,-0.8969800497378512,-4.81742700027024,-1.8842441566786015,7.752706294446064,-13.121991470101413,12.225489198137694,-6.491572577441572
54,1.3847083465950758,2.7294426167461827,0.5861912924300197,2.032159088177613,15.087808064121862,-3.798087665008372,-4.580874434173237,-2.076448300963741,9.286885257351166,-15.568392012787278,12.705177197828455,-6.599822507673925
55,1.424168397704746,2.7178187482762226,0.5747739301346785,2.0269024617810523,15.783573170250975,-4.649415633220846,-4.566815504088921,-2.1025909755714887,5.444297643453155,-9.046631518917149,6.603153868948514,-3.3973961596904316
56,1.4091126026054162,2.707496409770698,0.5626940537777465,2.0134070665558714,-3.0111623173697146,-2.064469961892161,-2.415977917107712,-2.699082000782868,11.646208488219687,-19.331491191892468,13.487156787371987,-6.869085582895729
57,1.4042294871525371,2.684323039938939,0.5522948757183744,1.9989880179386852,-0.9766245569811897,-4.634680925342227,-2.079838734759904,-2.8838140534946786,12.18217612235525,-14.813973965909362,13.340292804004598,-7.172420465535602
58,1.388785453015686,2.676931825603899,0.546264458434024,1.9824019632460497,-3.0888152684667407,-1.4782469067525754,-1.2060867528569839,-3.3172200038067525,12.280656173468461,-12.359489127014204,13.385046891704185,-7.558593712384852
59,1.3812827624069477,2.6730705419199636,0.5434606622506764,1.974025213258269,-3.0010504688612043,-1.5445002085762989,-1.1215088412184047,-3.3506712177471725,5.940306513047344,-6.190056358984607,6.596766614228496,-3.9104686080605155
60,1.373975918141961,2.669062458899522,0.5408507525293016,1.965581756211273,-2.922712762912776,-1.6032195259440887,-1.0439549792055238,-3.3773539957069962,5.853566927909055,-6.20081948028464,6.5698357634982205,-3.9838082211384167
61,1.3668586196976535,2.6649075362841264,0.5384325373144747,1.9570667867299385,-2.8468951993749876,-1.6619549313694801,-0.9672778709528895,-3.405958866123342,5.7705880518255945,-6.214079409020766,6.545268175578897,-4.059756131506559
62,1.3599250307865516,2.6606053943495853,0.5362041518031023,1.9484751762955057,-2.7734120901414703,-1.7208422085215036,-0.8913466601460172,-3.43661508609038,5.691264584411483,-6.229826330489699,6.523098124691596,-4.138389883158682
