node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
182,0.634342676,2.16750883,1.058635357,2.244109702,-0.71677413,6.955874835,-2.398859514,-1.639441916,1.618086163,0.942790562,3.001276802,-3.216311452
183,0.633695647,2.174475463,1.05621612,2.242497128,-0.647028026,6.966616594,-2.419230876,-1.612569303,1.662387401,0.87669662,2.996293776,-3.206464963
184,0.633119968,2.181450848,1.053776517,2.24091122,-0.575677296,6.975367923,-2.439597495,-1.585904548,1.706546787,0.810601695,2.991350418,-3.196647242
185,0.632617227,2.188432998,1.051316555,2.239351767,-0.50273964,6.982133355,-2.459955675,-1.55944913,1.750561537,0.744499463,2.986447992,-3.186856983
186,0.632188993,2.195419931,1.048836248,2.237818559,-0.428232836,6.986916464,-2.480301765,-1.533204437,1.794429004,0.678383528,2.981587734,-3.177092878
187,0.631836818,2.202409668,1.04633561,2.236311383,-0.352174758,6.989719896,-2.500631681,-1.507172275,1.838146681,0.612247431,2.976770845,-3.167353621
188,0.631562234,2.209400229,1.04381466,2.234830029,-0.274583142,6.990545208,-2.520944326,-1.481351219,1.881712197,0.546084666,2.971998494,-3.157637897
189,0.631600826,2.223382809,1.038785356,2.231892713,0.019296034,6.991335237,-2.514668304,-1.468667173,3.852750279,0.947845302,5.934141891,-6.291579198
190,0.632245349,2.237333445,1.033773872,2.228973846,0.322263492,6.975362948,-2.505757781,-1.459442966,4.024954198,0.682986675,5.916021986,-6.25314997
191,0.633518729,2.251219173,1.028780821,2.226071156,0.636693941,6.942907395,-2.496541161,-1.451353991,4.195989608,0.417225609,5.899212982,-6.215716111
192,0.63544335,2.265006684,1.023806926,2.22318239,0.962316518,6.89379686,-2.48696272,-1.444392058,4.365811443,0.150419581,5.883701754,-6.179237795
193,0.638041055,2.278662252,1.018853021,2.220305316,1.29886008,6.827823309,-2.476966928,-1.4385453,4.534393137,-0.117579876,5.869479477,-6.143680888
194,0.641333146,2.292151668,1.013920071,2.217437712,1.646054437,6.744744521,-2.466487929,-1.43380949,4.701717655,-0.386919953,5.856534859,-6.1090105
195,0.645340404,2.305440173,1.009009036,2.214577514,2.003637811,6.644281728,-2.455528557,-1.430105566,4.867780938,-0.657745838,5.844863278,-6.075200877
196,0.647434689,2.312058604,1.006513753,2.213199649,2.094282656,6.618424444,-2.495280797,-1.377863345,2.77694225,-0.678657647,-1.143894105,1.549958865
197,0.65239866,2.325021232,1.001115987,2.210881553,2.481996944,6.481343195,-2.698894818,-1.159053018,5.119116942,-1.061826102,5.832827366,-6.021298863
198,0.658078589,2.337738956,0.996596854,2.207707999,2.839975909,6.358888286,-2.259575767,-1.586783692,5.278588428,-1.340171126,5.982870068,-5.826540199
199,0.664595369,2.350084892,0.991213547,2.205431932,3.258398487,6.172984289,-2.691660529,-1.138036553,5.44366395,-1.61341633,5.8151083,-5.956572514
200,0.671863758,2.362109878,0.986732783,2.202135193,3.634200956,6.012503004,-2.240385835,-1.648372008,5.57473734,-1.844309465,5.951273595,-7.150331262
201,0.671863758,2.362109878,0.986732783,2.202135193,3.634200956,6.012503004,-2.240385835,-1.648372008,-1.41E-07,-2.41E-07,8.60E-08,6.31E-08
202,0.680083102,2.373727429,0.978636024,2.19709996,4.109674954,5.808780388,-4.048382971,-2.517618614,5.702404405,-2.079628229,6.189488744,-8.268726807
203,0.689071364,2.384969088,0.971504803,2.191095132,4.494136036,5.620835817,-3.565614377,-3.002417434,5.713782755,-2.264366299,6.49831674,-6.567603972
204,0.698898338,2.395745753,0.963981925,2.185516475,4.913499214,5.38834564,-3.761448405,-2.789335324,5.746163204,-2.429326065,5.829315778,-5.854319522
205,0.709535806,2.406060985,0.956515048,2.179903595,5.318747177,5.157628641,-3.733447693,-2.806447034,5.739306087,-2.558789536,5.843168528,-5.836059059
206,0.720980976,2.415893253,0.9491028,2.17425782,5.722598601,4.916146122,-3.706132813,-2.822894378,5.732537752,-2.689900989,5.858469607,-5.818919656
207,0.733231043,2.425220484,0.941745414,2.168578904,6.125048319,4.663626383,-3.678701699,-2.839464808,5.725839488,-2.822470221,5.874774784,-5.802475436
208,0.746283376,2.434019971,0.934442739,2.162867045,6.526181745,4.399754059,-3.651346388,-2.855936105,5.719315742,-2.956479455,5.892056776,-5.786727086
209,0.760135572,2.442268423,0.927194627,2.157122477,6.926113571,4.124235243,-3.624063912,-2.872290647,5.713082588,-3.091910597,5.910286282,-5.771674487
210,0.774785546,2.449941978,0.920000931,2.151345467,7.325003462,3.836785903,-3.596856494,-2.888511434,5.707268916,-3.228746396,5.929433856,-5.757318625
211,0.790231634,2.457016224,0.912861483,2.145536315,7.723061067,3.53713121,-3.569731838,-2.904582149,5.702017098,-3.36697064,5.949469455,-5.743661127
212,0.806472702,2.46346622,0.905776091,2.139695353,8.120551395,3.22500473,-3.542703446,-2.920487186,5.697483826,-3.506568502,5.970362329,-5.730704142
213,0.823508267,2.469266503,0.898744524,2.133822942,8.517800608,2.900147497,-3.515790988,-2.936211634,5.693841042,-3.647526881,5.99208089,-5.718450205
214,0.841338636,2.474391106,0.891766496,2.127919472,8.915202301,2.562306975,-3.489020727,-2.951741202,5.691276973,-3.789834715,6.014592557,-5.706902074
215,0.859965047,2.47881357,0.884841658,2.12198536,9.31322432,2.211235945,-3.462426036,-2.967062088,5.689997284,-3.933483257,6.03786356,-5.696062536
216,0.879389842,2.482506945,0.877969575,2.11602105,9.71241624,1.846691376,-3.436048013,-2.982160772,5.690226384,-4.078466287,6.061858709,-5.68593419
217,0.89961664,2.485443806,0.871149716,2.110027013,10.11341759,1.468433326,-3.409936233,-2.997023729,5.692208907,-4.224780222,6.086541112,-5.67651919
218,0.920650535,2.487596251,0.864381429,2.10400375,10.51696696,1.076224014,-3.384149657,-3.011637047,5.696211398,-4.372424087,6.111871834,-5.667818957
219,0.942498321,2.488935902,0.857663925,2.097951789,10.92391222,0.669827169,-3.358757753,-3.025985943,5.702524261,-4.521399298,6.137809488,-5.659833848
220,0.965168727,2.489433917,0.850996253,2.091871691,11.33522192,0.249007898,-3.333841865,-3.040054163,5.711464019,-4.671709152,6.164309746,-5.652562788
221,0.988672684,2.489060985,0.844377269,2.085764055,11.75199828,-0.186466657,-3.309496994,-3.053823145,5.723375946,-4.823357955,6.191324751,-5.646002839
222,1.013023629,2.487787336,0.837805614,2.07962952,12.17549189,-0.636825413,-3.285832782,-3.067272189,5.738636812,-4.97634991,6.218802441,-5.640148738
223,1.025312774,2.48702129,0.834509101,2.076574243,12.28911265,-0.766044254,-3.296504775,-3.05526889,2.884770172,-2.559289149,3.123250661,-2.822002591
224,1.050758448,2.484537885,0.8279515,2.070448844,12.72285623,-1.241704181,-3.278805256,-3.062704486,5.76764437,-5.208012197,6.260705372,-5.632447904
225,1.077096186,2.481079883,0.821436839,2.064297772,13.16888783,-1.729003675,-3.257335607,-3.075540118,5.792547286,-5.363900656,6.288769462,-5.627846832
226,1.104350499,2.476616281,0.814962703,2.0581219,13.62717544,-2.231803804,-3.237072033,-3.087940372,5.822354354,-5.521102682,6.317090134,-5.623915883
227,1.132550172,2.471115833,0.808526253,2.051922193,14.09985575,-2.750227619,-3.218229682,-3.099857482,5.857649679,-5.679576762,6.345576207,-5.620622404
228,1.146786922,2.468218595,0.805294252,2.048835459,14.23671274,-2.897230641,-3.231992177,-3.086726154,2.952657637,-2.914737015,3.187869485,-2.813734821
229,1.176244708,2.46133064,0.798853839,2.042650848,14.72891128,-3.443982182,-3.220210675,-3.092309258,5.920684215,-5.919034741,6.388417961,-5.616590561
230,1.206738798,2.453330409,0.79244213,2.036444653,15.24706338,-4.000120148,-3.205858351,-3.103101484,5.971740432,-6.079763534,6.416607881,-5.614272998
231,1.238317015,2.44418759,0.786054181,2.030218346,15.7891273,-4.57141468,-3.193978105,-3.113156937,6.030759002,-6.241313013,6.444601052,-5.61247505
232,1.256178566,2.435708672,0.780931724,2.023448376,8.930784715,-4.239463518,-2.561231605,-3.384988825,6.102323398,-6.395720815,6.48047584,-5.620935965
233,1.252018294,2.428717515,0.777760979,2.015854814,-2.080138321,-3.495583044,-1.585374115,-3.796785525,6.141606218,-6.529365809,6.526668411,-5.646089829
234,1.246409854,2.423463669,0.774972552,2.007974606,-2.804224181,-2.626927099,-1.394215859,-3.940110276,6.184863239,-6.562113551,6.564719074,-5.677595141
235,1.240960202,2.418059905,0.772353332,1.999961775,-2.724830586,-2.701885841,-1.309612064,-4.006421449,6.154291762,-6.542457728,6.550422806,-5.685725702
236,1.235667996,2.412506243,0.769903276,1.991814056,-2.646106771,-2.7768356,-1.225029644,-4.073866152,6.128458911,-6.526656358,6.540095987,-5.69802995
